GEOID,coords,duration,geometry
17031750400,"[41.68565685847076, -87.6850711811056]",20.0,"POLYGON ((-87.68475100000001 41.6977582, -87.6760082 41.6962985, -87.67094759999999 41.6919028, -87.6737741 41.6859049, -87.6731192 41.6804832, -87.6779341 41.6765332, -87.68567519999999 41.6720967, -87.693089 41.676483, -87.69899769999999 41.6796406, -87.701199 41.685727, -87.69094219999999 41.6916973, -87.69112679999999 41.69714159999999, -87.68475100000001 41.6977582))"
17031750200,"[41.69566454758978, -87.67142470985459]",20.0,"POLYGON ((-87.67123699999999 41.708345, -87.66416799999999 41.7050399, -87.658112 41.701967, -87.65820789999999 41.6958309, -87.6573231 41.6891123, -87.6631323 41.6853128, -87.6711131 41.6821841, -87.6794362 41.685163, -87.6853988 41.6897725, -87.6871386 41.6957443, -87.685515 41.701276, -87.67919719999999 41.7063801, -87.67123699999999 41.708345))"
17031750500,"[41.68461548225027, -87.67123345771724]",20.0,"POLYGON ((-87.6629267 41.6949766, -87.65727509999999 41.6906045, -87.6510335 41.6847033, -87.65871369999999 41.6791272, -87.66843229999999 41.6791164, -87.66864079999999 41.6773251, -87.67924359999999 41.6747306, -87.68533339999999 41.6788117, -87.6833977 41.684967, -87.68150709999999 41.6891816, -87.67910569999999 41.695415, -87.67184499999999 41.696781, -87.6629267 41.6949766))"
17031410500,"[41.79782960672919, -87.60374352727916]",20.0,"POLYGON ((-87.603415 41.812804, -87.5972668 41.806966, -87.59008899999999 41.803707, -87.586512 41.798443, -87.59136169999999 41.7925988, -87.5964063 41.7891037, -87.603927 41.7854503, -87.6162248 41.7924651, -87.617598 41.793204, -87.6162805 41.7982949, -87.6157324 41.8034803, -87.611059 41.8069675, -87.603415 41.812804))"
17031410600,"[41.797968756217415, -87.59894215267497]",20.0,"POLYGON ((-87.5917089 41.8071145, -87.5864746 41.8033957, -87.5825708 41.7972555, -87.5868373 41.792869, -87.59146520000002 41.7893567, -87.59994259999999 41.78592280000001, -87.6060335 41.7889409, -87.6111284 41.7931987, -87.61360379999999 41.7983108, -87.61099229999999 41.8032692, -87.60689099999999 41.806976, -87.59896500000001 41.81010999999999, -87.5917089 41.8071145))"
17031400500,"[41.79104146933948, -87.62317914622952]",20.0,"POLYGON ((-87.62310889999999 41.8060708, -87.61615019999999 41.8018777, -87.6073827 41.7970036, -87.6077899 41.7912722, -87.6099789 41.785007, -87.61586129999999 41.7819603, -87.6252829 41.7774084, -87.62987299999999 41.7818929, -87.63561900000001 41.785748, -87.64299899999999 41.79102899999999, -87.63455499999999 41.796312, -87.6301395 41.7990456, -87.62310889999999 41.8060708))"
17031400800,"[41.78286330067333, -87.6205580062742]",20.0,"POLYGON ((-87.6111284 41.7931987, -87.6074409 41.7948406, -87.60436129999999 41.783498, -87.6080116 41.7776256, -87.6127561 41.7724801, -87.621533 41.77449259999999, -87.62528859999999 41.7751865, -87.632881 41.777392, -87.63270609999999 41.7835848, -87.63248 41.788171, -87.628035 41.791987, -87.621394 41.797918, -87.6111284 41.7931987))"
17031282800,"[41.87026829243385, -87.68491361833729]",20.0,"POLYGON ((-87.6848835 41.8822641, -87.6775021 41.8792529, -87.67072209999999 41.8762833, -87.6689938 41.8703881, -87.6726259 41.86524800000001, -87.6760611 41.860608, -87.6858134 41.8582154, -87.69322939999999 41.8601444, -87.7002511 41.8644324, -87.7009144 41.8709912, -87.69713700000001 41.876227, -87.6911008 41.8783945, -87.6848835 41.8822641))"
17031410100,"[41.80150187741048, -87.57934329745312]",20.0,"POLYGON ((-87.579662 41.7898484, -87.58826549999999 41.7914308, -87.603826 41.7805099, -87.5898723 41.7967507, -87.59489500000001 41.8017502, -87.59240899999999 41.806824, -87.596333 41.8208901, -87.597267 41.822556, -87.597267 41.822556, -87.6087527 41.8418509, -87.579662 41.7898484))"
17031282700,"[41.871366868861806, -87.6886812249277]",20.0,"POLYGON ((-87.68177589999999 41.8805027, -87.67653799999999 41.8769579, -87.6684137 41.8715911, -87.67634 41.8668047, -87.6808436 41.8632435, -87.6877068 41.8593299, -87.695589 41.861792, -87.700766 41.8663244, -87.70889409999999 41.8707796, -87.70071799999999 41.876649, -87.692736 41.876555, -87.6887742 41.8836143, -87.68177589999999 41.8805027))"
17031400300,"[41.79310402772868, -87.61318354021556]",20.0,"POLYGON ((-87.612921 41.80514, -87.6073827 41.7970036, -87.600911 41.7983828, -87.5973097 41.7932451, -87.5989132 41.78682269999999, -87.6052928 41.782228, -87.61291039999999 41.7811063, -87.620142 41.782703, -87.626847 41.78686, -87.62957019999999 41.79317830000001, -87.625316 41.798282, -87.6208446 41.8034892, -87.612921 41.80514))"
17031460100,"[41.74614690559013, -87.53572884403523]",20.0,"POLYGON ((-87.5401299 41.7331874, -87.543768 41.7359409, -87.55019589999999 41.740697, -87.5544182 41.7396861, -87.5544182 41.7396861, -87.5544182 41.7396861, -87.5544182 41.7396861, -87.55632989999999 41.7461977, -87.5649385 41.7462825, -87.5535299 41.7537744, -87.5435176 41.7593506, -87.5435176 41.7593506, -87.5401299 41.7331874))"
17031460200,"[41.74138752634978, -87.54701022504834]",20.0,"POLYGON ((-87.54665299999999 41.753001, -87.5404236 41.7383968, -87.5404236 41.7383968, -87.5349437 41.7347016, -87.5401299 41.7331874, -87.54721699999999 41.72933, -87.55331749999999 41.7335019, -87.5572567 41.7369283, -87.5544182 41.7396861, -87.56092529999999 41.7413981, -87.5611911 41.74749449999999, -87.55507600000001 41.751663, -87.54665299999999 41.753001))"
17031450300,"[41.74194387235387, -87.579089407966]",20.0,"POLYGON ((-87.578845 41.754667, -87.5735023 41.7498035, -87.56722499999999 41.7477404, -87.56487799999999 41.7426301, -87.5649226 41.7366253, -87.57231 41.73274, -87.57941819999999 41.7269388, -87.5859399 41.7325919, -87.59122819999999 41.73706019999999, -87.59638799999999 41.742373, -87.5914835 41.7473638, -87.58717159999999 41.7526641, -87.578845 41.754667))"
17031640800,"[41.77482419504214, -87.73974224575204]",20.0,"POLYGON ((-87.73294079999999 41.7838793, -87.7278625 41.7801283, -87.73121519999999 41.7749135, -87.72589069999999 41.7688144, -87.7328534 41.761999, -87.7418022 41.7643133, -87.7447303 41.7666495, -87.7528521 41.7718123, -87.7601229 41.775091, -87.7502604 41.77836130000001, -87.7423896 41.778443, -87.73294079999999 41.7838793))"
17031650100,"[41.78237660898073, -87.71785492533074]",20.0,"POLYGON ((-87.712126 41.791937, -87.70554199999999 41.7877646, -87.69799599999999 41.782165, -87.70585 41.776837, -87.7107769 41.773124, -87.717586 41.7677943, -87.724746 41.7732691, -87.72974769999999 41.7771357, -87.7350946 41.7821564, -87.7322214 41.7876394, -87.72482289999999 41.791176, -87.71816509999999 41.7973784, -87.712126 41.791937))"
17031640700,"[41.77641093526373, -87.75193560550358]",20.0,"POLYGON ((-87.7397495 41.7817991, -87.73615199999999 41.777594, -87.73729229999999 41.7712041, -87.7483313 41.7697577, -87.74977229999999 41.7698513, -87.7615488 41.7690103, -87.76602939999999 41.7718723, -87.76862509999999 41.7767749, -87.7692393 41.7783854, -87.76310319999999 41.7816967, -87.76156899999999 41.7840257, -87.7533002 41.7805069, -87.7397495 41.7817991))"
17031650200,"[41.7822221207173, -87.73022519147763]",20.0,"POLYGON ((-87.72336079999999 41.7912636, -87.7181039 41.7878141, -87.7099685 41.7827261, -87.71821510000001 41.7771024, -87.72323729999999 41.773185, -87.7300362 41.7670604, -87.7378081 41.7730209, -87.7426289 41.7769959, -87.74123089999999 41.7846677, -87.7371964 41.7912576, -87.73090189999999 41.7974312, -87.72336079999999 41.7912636))"
17031640600,"[41.77603610893565, -87.77142981876796]",20.0,"POLYGON ((-87.7639839 41.785182, -87.7617779 41.7799084, -87.753142 41.77618289999999, -87.7613937 41.7694757, -87.7613183 41.7677224, -87.77213449999999 41.7716482, -87.777669 41.7712621, -87.78692169999999 41.7710462, -87.791917 41.775947, -87.7838201 41.7813053, -87.77861999999999 41.7852736, -87.77197679999999 41.7907018, -87.7639839 41.785182))"
17031640500,"[41.77568235531823, -87.79098786029068]",20.0,"POLYGON ((-87.78542179999999 41.7840063, -87.7789355 41.7813823, -87.7706084 41.7753571, -87.777669 41.7712621, -87.78692169999999 41.7710462, -87.79152329999999 41.7708596, -87.7958685 41.7697513, -87.80589499999999 41.769842, -87.8071652 41.7754492, -87.803286 41.7806971, -87.7961085 41.78083729999999, -87.7912398 41.7837755, -87.78542179999999 41.7840063))"
17031640400,"[41.78117830142557, -87.79124739662493]",20.0,"POLYGON ((-87.7912398 41.7837755, -87.78822670000001 41.7846816, -87.77793849999999 41.7869059, -87.7716214 41.78152550000001, -87.7791196 41.7761165, -87.7838809 41.7725229, -87.7980307 41.7716802, -87.8009362 41.7809432, -87.79499829999999 41.7834028, -87.8038832 41.7904481, -87.7927105 41.7828509, -87.7912398 41.7837755))"
17031750600,"[41.688631141422604, -87.65204932766164]",20.0,"POLYGON ((-87.64497340000001 41.69776419999999, -87.63977709999999 41.6938023, -87.644678 41.68868, -87.6381677 41.6831967, -87.6443494 41.6777705, -87.65221029999999 41.6794889, -87.6590071 41.6794048, -87.6672717 41.6830894, -87.6689385 41.6886675, -87.665668 41.694818, -87.6586489 41.6970618, -87.65233379999999 41.699552, -87.64497340000001 41.69776419999999))"
17031410700,"[41.798049350509395, -87.59419955039114]",20.0,"POLYGON ((-87.594088 41.810439, -87.58778199999999 41.8065379, -87.58371769999999 41.803792, -87.58129989999999 41.8030952, -87.5773205 41.7952713, -87.5866327 41.7879879, -87.59391490000002 41.7860525, -87.60211729999999 41.7878636, -87.6077056 41.7906448, -87.6075886 41.79760599999999, -87.60599599999999 41.803224, -87.6016511 41.8070704, -87.594088 41.810439))"
17031283100,"[41.86927357148518, -87.66404579777368]",20.0,"POLYGON ((-87.65939960000001 41.8770661, -87.6518061 41.8744279, -87.64418569999999 41.8693988, -87.6524153 41.8644963, -87.6564791 41.8598702, -87.66393459999999 41.8588525, -87.67012 41.860862, -87.6767321 41.8638287, -87.67986189999999 41.8698908, -87.6763553 41.8740596, -87.67063 41.8851954, -87.664118 41.879902, -87.65939960000001 41.8770661))"
17031283800,"[41.863416894727195, -87.65375471999205]",20.0,"POLYGON ((-87.6464357 41.8743259, -87.6446936 41.8683848, -87.6420146 41.86242, -87.64155000000001 41.858113, -87.646851 41.8542569, -87.65371999999999 41.8527216, -87.65919199999999 41.856883, -87.6642619 41.8584729, -87.66575399999999 41.863152, -87.66200379999999 41.8666387, -87.6582935 41.8697834, -87.65396509999999 41.8750883, -87.6464357 41.8743259))"
17031410800,"[41.79796146757346, -87.5896247913679]",20.0,"POLYGON ((-87.5877931 41.806797, -87.58129989999999 41.8030952, -87.58129989999999 41.8030952, -87.5773205 41.7952713, -87.5773205 41.7952713, -87.57881039999999 41.790137, -87.5892296 41.7861021, -87.5963934 41.788631, -87.604089 41.79194500000001, -87.6062735 41.7968161, -87.600881 41.80309, -87.59683520000002 41.8078055, -87.5877931 41.806797))"
17031460600,"[41.73563265823772, -87.55951424700028]",20.0,"POLYGON ((-87.55914899999999 41.75060999999999, -87.5538552 41.7432679, -87.5493013 41.7392093, -87.54339890000001 41.735947, -87.54579919999999 41.72967269999999, -87.5508938 41.7249031, -87.5594605 41.7263224, -87.566574 41.7265159, -87.5731136 41.7297824, -87.5759827 41.7356133, -87.575643 41.74213, -87.567711 41.746053, -87.55914899999999 41.75060999999999))"
17031411200,"[41.7905619363427, -87.59401712301606]",20.0,"POLYGON ((-87.5934695 41.8023941, -87.5867768 41.7995528, -87.5816083 41.7962081, -87.57881039999999 41.790137, -87.5848797 41.7855606, -87.5865529 41.7804968, -87.5930374 41.7787247, -87.6018627 41.7806532, -87.6055427 41.7851479, -87.6077056 41.7906448, -87.6059195 41.7965554, -87.6010412 41.7992266, -87.5934695 41.8023941))"
17031460400,"[41.74449055811051, -87.56369222540242]",20.0,"POLYGON ((-87.55662 41.753891, -87.551523 41.749877, -87.5430602 41.7447545, -87.5502475 41.7392019, -87.5555566 41.73549440000001, -87.5637134 41.7325266, -87.5708236 41.73531639999999, -87.5754809 41.7391788, -87.57948069999999 41.7442701, -87.57690920000002 41.7504795, -87.5711441 41.7534905, -87.5641746 41.7580373, -87.55662 41.753891))"
17031410900,"[41.79787533620145, -87.5766616089553]",20.0,"POLYGON ((-87.5703549 41.775665, -87.5773205 41.7952713, -87.5773205 41.7952713, -87.58461579999999 41.7838194, -87.603826 41.7805099, -87.5899996 41.7919409, -87.59277 41.79792, -87.5869618 41.8024768, -87.58129989999999 41.8030952, -87.6169752 41.8766069, -87.6169752 41.8766069, -87.5703549 41.775665))"
17031460700,"[41.73558045502627, -87.54928072275456]",20.0,"POLYGON ((-87.54187089999999 41.744771, -87.52981969999999 41.7360115, -87.5415775 41.7288162, -87.54083969999999 41.726648, -87.549385 41.723194, -87.556911 41.7250836, -87.55664469999999 41.730733, -87.56717879999999 41.7354451, -87.56121159999999 41.7408811, -87.5544182 41.7396861, -87.5575089 41.7457966, -87.54930379999999 41.74766229999999, -87.54187089999999 41.744771))"
17031461000,"[41.727424890973005, -87.54648548712933]",20.0,"POLYGON ((-87.54632640000001 41.7409328, -87.5404334 41.7375702, -87.5415775 41.7288162, -87.5380967 41.7262408, -87.5312764 41.7188808, -87.5394415 41.7194817, -87.548682 41.719851, -87.5536504 41.7183101, -87.558915 41.722305, -87.56181339999999 41.7274231, -87.5601609 41.733646, -87.5538734 41.7364965, -87.54632640000001 41.7409328))"
17031411100,"[41.79045460039641, -87.58970113391989]",20.0,"POLYGON ((-87.5891773 41.8024668, -87.58129989999999 41.8030952, -87.5773205 41.7952713, -87.5703549 41.775665, -87.58436499999999 41.7810826, -87.58892809999999 41.7785838, -87.5959687 41.7812608, -87.603826 41.7805099, -87.6021507 41.7852751, -87.6061242 41.7897591, -87.6041249 41.7963506, -87.59669559999999 41.80089419999999, -87.5891773 41.8024668))"
17031411000,"[41.790715563313206, -87.57687284571938]",20.0,"POLYGON ((-87.57522809999999 41.7758668, -87.57825299999999 41.7832522, -87.58542589999999 41.7776576, -87.59143979999999 41.784848, -87.5929261 41.7907102, -87.5903907 41.7965612, -87.5844654 41.8007152, -87.58129989999999 41.8030952, -87.58129989999999 41.8030952, -87.5773205 41.7952713, -87.57522809999999 41.7758668))"
17031460500,"[41.746881948711064, -87.5726043392058]",20.0,"POLYGON ((-87.56478659999999 41.7559751, -87.5602856 41.7522333, -87.554283 41.746815, -87.5575747 41.7409245, -87.56442229999999 41.73628739999999, -87.5720202 41.7352737, -87.579713 41.737735, -87.5846289 41.741664, -87.5878929 41.747511, -87.586393 41.752925, -87.58010499999999 41.756804, -87.5727593 41.7618742, -87.56478659999999 41.7559751))"
17031420400,"[41.78316989788861, -87.6035583614819]",20.0,"POLYGON ((-87.59600949999999 41.7953086, -87.5954034 41.7934691, -87.59082699999999 41.788362, -87.59013109999999 41.7832817, -87.5916757 41.7769644, -87.59633649999999 41.7740037, -87.60492010000002 41.76933229999999, -87.6102779 41.774001, -87.61570069999999 41.7776868, -87.6185653 41.7830766, -87.6159318 41.7882344, -87.6111284 41.7931987, -87.59600949999999 41.7953086))"
17031420200,"[41.7834680644641, -87.59352076159603]",20.0,"POLYGON ((-87.5933514 41.7951545, -87.58537029999999 41.7934074, -87.579662 41.7898484, -87.57825299999999 41.7832522, -87.5789667 41.7770801, -87.5851289 41.7785977, -87.59291429999999 41.7732541, -87.601265 41.7743279, -87.60563980000001 41.7779803, -87.61 41.78338, -87.6060335 41.7889409, -87.60110469999999 41.7924444, -87.5933514 41.7951545))"
17031420700,"[41.776691450589276, -87.61069325260799]",20.0,"POLYGON ((-87.6028175 41.7858943, -87.598337 41.781767, -87.5933891 41.776622, -87.5969245 41.7722779, -87.60492010000002 41.76933229999999, -87.6105961 41.76159639999999, -87.61819439999999 41.7662604, -87.62230199999999 41.771419, -87.62214059999999 41.7745957, -87.6217424 41.7819491, -87.61785860000001 41.7858252, -87.6154981 41.7936975, -87.6028175 41.7858943))"
17031420100,"[41.78340847632155, -87.57739379058602]",20.0,"POLYGON ((-87.5773205 41.7952713, -87.5773205 41.7952713, -87.5726049 41.777565, -87.57800929999999 41.7713084, -87.5851289 41.7785977, -87.5916757 41.7769644, -87.57825299999999 41.7832522, -87.5888779 41.78354, -87.58795309999999 41.7878782, -87.5850806 41.7938738, -87.5773205 41.7952713))"
17031420800,"[41.776909776735884, -87.60325691983387]",20.0,"POLYGON ((-87.60320729999999 41.7879565, -87.596749 41.784723, -87.59059139999999 41.7826032, -87.5871404 41.7767084, -87.58922149999999 41.7708248, -87.5966918 41.7698179, -87.6030844 41.7649283, -87.61307699999999 41.7698897, -87.61387999999999 41.772249, -87.61556589999999 41.7748773, -87.61520539999999 41.78226069999999, -87.61145859999999 41.7868274, -87.60320729999999 41.7879565))"
17031480200,"[41.73512371911028, -87.5898840734276]",20.0,"POLYGON ((-87.5896846 41.7486489, -87.5827 41.743591, -87.5769876 41.7406624, -87.575064 41.735193, -87.5770539 41.7298535, -87.5826335 41.7260185, -87.5877442 41.7233795, -87.5927959 41.7295026, -87.6006134 41.7305733, -87.60596699999999 41.7346074, -87.60213329999999 41.7401968, -87.59643749999999 41.7423773, -87.5896846 41.7486489))"
17031480300,"[41.72919415163819, -87.58797254728937]",20.0,"POLYGON ((-87.58702389999999 41.7441701, -87.58079819999999 41.7382705, -87.5759827 41.73468039999999, -87.57158179999999 41.72914550000001, -87.57478900000001 41.723923, -87.58197179999999 41.7204189, -87.58863629999999 41.720955, -87.593097 41.721911, -87.59485429999999 41.7258586, -87.59034059999999 41.72977240000001, -87.5949914 41.7313051, -87.596677 41.739334, -87.58702389999999 41.7441701))"
17031480100,"[41.735240982853796, -87.57573020395652]",20.0,"POLYGON ((-87.56856639999999 41.7444281, -87.5638986 41.7404504, -87.56007699999999 41.73530299999999, -87.5633958 41.7299108, -87.5683774 41.7246848, -87.57561560000001 41.7201846, -87.58300699999999 41.726292, -87.5882953 41.729924, -87.5936679 41.735287, -87.5879386 41.7405091, -87.584509 41.74576, -87.5762529 41.7502326, -87.56856639999999 41.7444281))"
17031480400,"[41.72844977542935, -87.57563850472772]",20.0,"POLYGON ((-87.56872299999999 41.736799, -87.5634388 41.7331455, -87.55533629999999 41.7281894, -87.563242 41.72228, -87.56759620000001 41.7179797, -87.5754809 41.71639709999999, -87.582081 41.7193692, -87.5877442 41.7233795, -87.59034059999999 41.72977240000001, -87.5877936 41.7336843, -87.58276289999999 41.7374138, -87.575834 41.7434727, -87.56872299999999 41.736799))"
17031470100,"[41.72822091302084, -87.59648943488708]",20.0,"POLYGON ((-87.5957815 41.7392542, -87.59535199999999 41.73196, -87.590823 41.73069599999999, -87.59247789999999 41.7276965, -87.58503590000001 41.7228435, -87.587926 41.7192558, -87.597275 41.7158994, -87.60225799999999 41.720917, -87.60699799999999 41.723633, -87.61252469999999 41.7284846, -87.608706 41.7340422, -87.602503 41.736413, -87.5957815 41.7392542))"
17031650400,"[41.765324831693526, -87.71718034570246]",20.0,"POLYGON ((-87.7169342 41.780765, -87.7102926 41.7743155, -87.7028747 41.7709226, -87.7033256 41.7651871, -87.7051376 41.7607278, -87.71216520000002 41.7587731, -87.7162409 41.7575481, -87.7311136 41.75866509999999, -87.7224124 41.7641305, -87.732592 41.768261, -87.730142 41.7705298, -87.72482289999999 41.7757567, -87.7169342 41.780765))"
17031660400,"[41.78253211192123, -87.70804407561845]",20.0,"POLYGON ((-87.700698 41.7916079, -87.69637969999999 41.787776, -87.688605 41.7828339, -87.695622 41.77742509999999, -87.70103420000001 41.7734439, -87.70320359999999 41.77111, -87.71483599999999 41.773067, -87.72195560000002 41.7769282, -87.7289507 41.7822235, -87.719917 41.787537, -87.71502699999999 41.791256, -87.70833259999999 41.7973704, -87.700698 41.7916079))"
17031650500,"[41.76221901580478, -87.73203522554881]",20.0,"POLYGON ((-87.7223946 41.764149, -87.7245384 41.753215, -87.72702149999999 41.7557468, -87.7322011 41.7529355, -87.738692 41.752724, -87.7464279 41.7563922, -87.7328534 41.761999, -87.7328534 41.761999, -87.75085199999999 41.762099, -87.732722 41.7622659, -87.7447303 41.7666495, -87.732592 41.768261, -87.7223946 41.764149))"
17031421200,"[41.770662162367174, -87.60894745404624]",20.0,"POLYGON ((-87.60866089999999 41.7858128, -87.6018337 41.7797729, -87.59694999999999 41.775915, -87.5969245 41.7722779, -87.59487 41.764821, -87.60053289999999 41.7598548, -87.60880160000001 41.7586831, -87.61598880000001 41.761953, -87.62097109999999 41.7653465, -87.6251025 41.7691379, -87.62214059999999 41.7745957, -87.61563129999999 41.7806821, -87.60866089999999 41.7858128))"
17031291200,"[41.86266119850846, -87.71287458655661]",20.0,"POLYGON ((-87.7056255 41.8717446, -87.7011536 41.867892, -87.69682899999999 41.8621522, -87.69686299999999 41.8612036, -87.70648749999999 41.8535717, -87.71279450000002 41.8504176, -87.7209987 41.8521891, -87.72403299999999 41.858198, -87.7299356 41.8624479, -87.7250607 41.86786559999999, -87.7196711 41.8717303, -87.7129224 41.8745075, -87.7056255 41.8717446))"
17031290900,"[41.86241031510654, -87.73245668751483]",20.0,"POLYGON ((-87.72559249999999 41.87151799999999, -87.72059399999999 41.86781999999999, -87.71226349999999 41.8624423, -87.72044849999999 41.8569659, -87.72475349999999 41.851658, -87.73197500000001 41.850345, -87.74003599999999 41.8543329, -87.7444314 41.85675800000001, -87.74208279999999 41.86225109999999, -87.7447988 41.8674898, -87.73935469999999 41.8713203, -87.73288989999999 41.8769998, -87.72559249999999 41.87151799999999))"
17031821402,"[41.66229288017776, -87.65218476727063]",20.0,"POLYGON ((-87.6517502 41.6756202, -87.64561689999999 41.6713538, -87.64071799999999 41.667832, -87.63689549999999 41.6622722, -87.6411612 41.6558031, -87.64562749999999 41.6519967, -87.652665 41.657797, -87.6602908 41.6517045, -87.6662621 41.6561749, -87.6683872 41.6623577, -87.66402219999999 41.6677762, -87.6587201 41.6707381, -87.6517502 41.6756202))"
17031271500,"[41.87178613894249, -87.7131559191157]",20.0,"POLYGON ((-87.706858 41.879603, -87.701421 41.876852, -87.6935828 41.8710974, -87.70102639999999 41.8667546, -87.70600659999999 41.8630517, -87.71243799999999 41.859801, -87.72033519999999 41.8625739, -87.72518789999999 41.8666478, -87.72954140000002 41.8720273, -87.7253552 41.8772413, -87.7172302 41.8808399, -87.71660299999999 41.8841727, -87.706858 41.879603))"
17031292400,"[41.85523976940695, -87.72239916751502]",20.0,"POLYGON ((-87.71516129999999 41.8643876, -87.710026 41.860704, -87.70655119999999 41.8554006, -87.71125959999999 41.8498711, -87.714446 41.844732, -87.722948 41.843179, -87.730403 41.845335, -87.73554279999999 41.8489771, -87.73616299999999 41.856076, -87.7347662 41.8605511, -87.73001239999999 41.8642855, -87.7224758 41.867346, -87.71516129999999 41.8643876))"
17031292200,"[41.85666651045235, -87.71573052464399]",20.0,"POLYGON ((-87.70773 41.865778, -87.7020481 41.86323470000001, -87.70392529999999 41.8565839, -87.7052499 41.8520765, -87.7090544 41.8474831, -87.7158931 41.8447114, -87.72236389999999 41.8490021, -87.729286 41.8506475, -87.7285473 41.8569918, -87.72657799999999 41.861144, -87.7229768 41.8656801, -87.7157756 41.8719448, -87.70773 41.865778))"
17031292500,"[41.855161329672725, -87.73224282893239]",20.0,"POLYGON ((-87.72545699999999 41.864222, -87.7198207 41.8604291, -87.71630809999999 41.8551471, -87.71981749999999 41.8497631, -87.72519729999999 41.8460681, -87.7320464 41.84308850000001, -87.741041 41.844843, -87.74455929999999 41.84995929999999, -87.74036599999999 41.854716, -87.74545999999999 41.861074, -87.736795 41.863496, -87.7324984 41.8669749, -87.72545699999999 41.864222))"
17031271800,"[41.87149640601195, -87.6984896624458]",20.0,"POLYGON ((-87.69841199999999 41.883579, -87.6910364 41.880202, -87.68617329999999 41.8764018, -87.6784012 41.8714405, -87.68631259999999 41.8663133, -87.691518 41.86238900000001, -87.695589 41.861792, -87.7055268 41.8619268, -87.7116427 41.8659873, -87.716695 41.871936, -87.709317 41.876448, -87.705303 41.880618, -87.69841199999999 41.883579))"
17031280400,"[41.886009431693644, -87.67188456992184]",20.0,"POLYGON ((-87.664793 41.895449, -87.65768199999999 41.892361, -87.65566099999999 41.886288, -87.65920369999999 41.8805821, -87.666054 41.8778697, -87.67190090000001 41.8741222, -87.67991049999999 41.8763041, -87.683925 41.880712, -87.69023419999999 41.8865814, -87.68397399999999 41.89120200000001, -87.6789965 41.8951798, -87.67231079999999 41.9009663, -87.664793 41.895449))"
17031280100,"[41.88530073294351, -87.64280681090972]",20.0,"POLYGON ((-87.63566999999999 41.8947724, -87.6306055 41.8907506, -87.626243 41.8851186, -87.63081989999999 41.8800462, -87.6362297 41.8769536, -87.64285129999999 41.8702621, -87.64951529999999 41.8762333, -87.6552652 41.8805144, -87.663048 41.885224, -87.6554252 41.8902556, -87.6509144 41.8960843, -87.6429182 41.8945393, -87.63566999999999 41.8947724))"
17031301100,"[41.84702908274465, -87.69797341330877]",20.0,"POLYGON ((-87.69625379999999 41.8572923, -87.691783 41.8549079, -87.687574 41.852008, -87.6797696 41.84713800000001, -87.68623359999999 41.8443794, -87.691586 41.837217, -87.69739700000001 41.8321718, -87.7072349 41.8371831, -87.709491 41.84209999999999, -87.7133939 41.84699699999999, -87.70831340000001 41.8515512, -87.7038771 41.8548278, -87.69625379999999 41.8572923))"
17031300600,"[41.84799050743303, -87.71733432109178]",20.0,"POLYGON ((-87.71728000000002 41.8629208, -87.708809 41.8584819, -87.70405769999999 41.8535916, -87.70018349999999 41.8463886, -87.7055919 41.8426714, -87.7099685 41.8375401, -87.71718469999999 41.832736, -87.7243921 41.838738, -87.7289782 41.8426886, -87.73364199999999 41.848229, -87.72966079999999 41.8525396, -87.7249375 41.8584085, -87.71728000000002 41.8629208))"
17031301200,"[41.84841716484457, -87.69147707435258]",20.0,"POLYGON ((-87.6914089 41.860458, -87.6844236 41.8572603, -87.67754889999999 41.8537668, -87.67328599999999 41.848073, -87.6780488 41.8434466, -87.68446290000001 41.838487, -87.691586 41.837217, -87.70099999999999 41.8394008, -87.7040119 41.8430959, -87.7082557 41.8483885, -87.70206589999999 41.8525395, -87.69625379999999 41.8572923, -87.6914089 41.860458))"
17031300700,"[41.848072090109326, -87.71245040548547]",20.0,"POLYGON ((-87.704865 41.858514, -87.70026879999999 41.8536902, -87.69538170000001 41.8479028, -87.7000237 41.8409859, -87.7054856 41.8390353, -87.71212869999999 41.83396920000001, -87.719128 41.8389246, -87.7245054 41.8426013, -87.727497 41.847741, -87.725038 41.8532935, -87.7199595 41.8570882, -87.7125472 41.860091, -87.704865 41.858514))"
17031490300,"[41.72538130878095, -87.61914798855577]",20.0,"POLYGON ((-87.6120404 41.7338157, -87.6051397 41.73132, -87.60087759999999 41.7252734, -87.614009 41.7164164, -87.61212519999999 41.710803, -87.618786 41.7126953, -87.62731429999999 41.7168322, -87.63011000000002 41.7208382, -87.6275356 41.7253297, -87.6312308 41.72966539999999, -87.6272518 41.7362702, -87.6195115 41.7408638, -87.6120404 41.7338157))"
17031480500,"[41.727600115766634, -87.55909133188307]",20.0,"POLYGON ((-87.55826759999999 41.7336325, -87.5527891 41.7355289, -87.5470984 41.7328369, -87.54418299999999 41.7273378, -87.5462644 41.7209884, -87.55134769999999 41.7170536, -87.55944 41.71899579999999, -87.5646757 41.7196538, -87.56906499999999 41.722326, -87.57883919999999 41.7275876, -87.5728944 41.73356589999999, -87.56706 41.738105, -87.55826759999999 41.7336325))"
